nitEmpresa,sigla,tipo,activos,tipo_entidad
900476257,COOINCOSER,Cooperativas y otras,84849749.00,1
900443379,COOPCRISMAR,Cooperativas y otras,84742266.98,3
901308115,FONAERORENTAL,Fondos de empleados,84427847.83,2
900035442,COOPROGRESO,Cooperativas y otras,83911718.07,2
900539848,COTRADISCOL,Cooperativas y otras,83353575.00,1
810003946,MOVILIZAMOS LTDA.,Cooperativas y otras,82989885.35,4
901108416,COOASCENDER,Cooperativas y otras,82807660.53,2
901436801,COOLESA,Cooperativas y otras,82548041.71,4
900820590,FONDECONT,Fondos de empleados,81512289.70,1
800156235,COOAGROMAG LTDA,Cooperativas y otras,81449249.85,2
900510083,FEDLUNAAS,Fondos de empleados,81046404.00,1
830037018,,Fondos de empleados,80959289.00,1
901257995,COOPROGRESA,Cooperativas y otras,80604817.00,4
900429982,,Cooperativas y otras,80539723.00,1
860400814,COOPTUNDAMA,Cooperativas y otras,80388519.34,3
830136771,COORECER,Cooperativas y otras,80008056.00,1
820003033,COOPTAUPIA,Cooperativas y otras,79032522.00,3
800113269,,Cooperativas y otras,78731000.00,4
860055383,COOBONANZA,Cooperativas y otras,78431433.70,4
817006872,COOPETRASANCA,Cooperativas y otras,78014000.00,4
804008783,COOPESAN,Cooperativas y otras,77886885.55,2
800203791,PETROCO LTDA,Cooperativas y otras,77067889.00,3
900345439,FEDECOIMPRESORES,Fondos de empleados,77056040.50,1
900153623,COOMOSTAZA,Cooperativas y otras,76689027.93,1
901217726,LAGUMED,Cooperativas y otras,76164416.00,4
890806745,COOPECASD LTDA.,Cooperativas y otras,76102205.00,4
901581936,FETHEJUJU,Fondos de empleados,75873952.00,4
901563012,TINTOLIBRE,Cooperativas y otras,75802569.00,3
901195863,AQUAFONDO FE,Fondos de empleados,75055156.48,4
817003553,COOTRANUIRCA,Cooperativas y otras,74862000.00,1
830122276,SERVICOPAVA,Cooperativas y otras,73432541.34,2
901571513,T WORK,Cooperativas y otras,73116467.32,1
817007228,COMSERTAC CTA,Cooperativas y otras,72746000.00,3
900252841,COOPSOLIDAR A.C.,Cooperativas y otras,72696545.00,2
900546135,COOPNAPECON,Cooperativas y otras,72507922.00,2
830057969,FONDACOL,Fondos de empleados,72412647.87,2
900679836,,Cooperativas y otras,72105515.30,4
836000677,LOS ROBLES CTA,Cooperativas y otras,71895850.99,4
811036678,,Cooperativas y otras,71704979.00,1
813001558,COOPSERMERS,Cooperativas y otras,71468966.00,3
900786192,COOPGESTIONAMOS,Cooperativas y otras,71265421.00,4
900230911,COONALSERVISTAN,Cooperativas y otras,70689332.00,3
900081611,,Cooperativas y otras,70629000.00,4
900050178,COOAGRODESCOR,Cooperativas y otras,70605267.00,3
901498693,COODIPETROL,Cooperativas y otras,70403575.00,3
891224635,LA TEBAIDA C.T.A,Cooperativas y otras,70301182.81,2
901447725,,Cooperativas y otras,70276878.04,3
830101939,COOPCAMICREDITOS,Cooperativas y otras,70199754.00,3
800111646,,Cooperativas y otras,70055000.00,2
817002190,,Cooperativas y otras,68718000.00,4
901289635,ROPICOOP,Cooperativas y otras,68261972.00,1
830089833,ASCOOVIP,Cooperativas y otras,67825831.00,2
807001428,COOPERATIVA EXITOS,Cooperativas y otras,67718351.02,3
804004245,FONGIRON,Fondos de empleados,67572970.00,4
830511251,,Cooperativas y otras,67462000.00,1
901168350,ALA,Cooperativas y otras,67398736.00,4
890506447,FONDOPINION,Fondos de empleados,67360367.00,4
901616077,FONCOLAUTOS,Fondos de empleados,67107068.27,1
900171531,MILENIUM,Cooperativas y otras,66861657.56,1
900077710,COOPEUNIDOS,Cooperativas y otras,66641898.58,2
900100065,COOSOLUMEDIT,Cooperativas y otras,66479945.28,4
900719235,ARKASCOOP,Cooperativas y otras,66389505.00,4
817002227,,Cooperativas y otras,66389000.00,1
900257868,SUPORVENIR,Cooperativas y otras,65939016.41,4
817001342,COOP. TRAB. ASOC. ITAIBE,Cooperativas y otras,65873831.00,4
900585103,COOMULTIVICORP,Cooperativas y otras,65807650.00,4
901523617,,Cooperativas y otras,65790692.00,2
900242638,COOMULJEZ,Cooperativas y otras,65532152.00,4
900480924,COBICOOP,Cooperativas y otras,63831278.77,3
900786300,CREDISUMA,Cooperativas y otras,63756725.00,2
900424689,LEGAL-DENT,Cooperativas y otras,63404480.00,3
900634138,,Cooperativas y otras,63285220.36,2
800101282,,Cooperativas y otras,61810000.00,2
890329021,,Cooperativas y otras,61802445.13,2
826003402,COOTRASCUB CTA,Cooperativas y otras,61747664.86,4
900463984,COOMULTIJURIS,Cooperativas y otras,61608983.00,3
900070316,COOPSOLVIDA,Cooperativas y otras,60610080.34,3
900039010,COOASONALPENOF,Cooperativas y otras,60549213.00,2
901627820,2 BANK,Cooperativas y otras,60166171.00,4
819006409,COOMULNORTE,Cooperativas y otras,60137871.00,2
900459715,COOPSERSOCIAL,Cooperativas y otras,60092031.92,2
802024336,COOMULCOMPARTIR,Cooperativas y otras,59831690.75,4
823004930,BEATRIZCOOP,Cooperativas y otras,59805736.00,1
817007312,COOTRAJARDIN,Cooperativas y otras,59743000.00,2
901333591,GLOBAL SERVICE CORP-ENTIDAD PRECOOPERATIVA,Cooperativas y otras,58522880.00,2
900866975,COABEC,Cooperativas y otras,58223816.00,3
900219148,COOPALIANZA,Cooperativas y otras,57723533.00,3
900054942,CYD CTA,Cooperativas y otras,57385226.00,1
890985548,ASOCIACION MUTUAL SAGRADA FAMILIA,Cooperativas y otras,57328422.00,2
901322794,FZ Y ASOCIADOS,Cooperativas y otras,57196094.00,3
901493004,FRESCOOP,Cooperativas y otras,56866873.00,2
900010446,,Cooperativas y otras,55912000.00,2
811029897,FEBED,Fondos de empleados,55897193.00,2
830111874,MULTIFIN,Cooperativas y otras,55859401.30,1
901192056,SOLUCIOENES LABORARALES INTEGRADAS,Cooperativas y otras,55787801.36,4
900435332,COOTRAUSA,Cooperativas y otras,55787296.71,4
901109372,COOPUNISAN LTDA,Cooperativas y otras,55397373.23,1
860077663,COOLOMBOANDINA,Cooperativas y otras,54628424.54,3
900427101,COOPMULTIPREST,Cooperativas y otras,54562543.00,4
800082347,COOPENACOL LTDA,Cooperativas y otras,54006896.43,3
901442747,,Cooperativas y otras,54000000.00,1
800095513,FONDECOOT LTDA,Fondos de empleados,53439158.00,2
802002841,COOPECREDITOS,Cooperativas y otras,53207088.00,3
900349469,COOSERCOM,Cooperativas y otras,52765719.00,1
900954048,GC MUTUAL,Cooperativas y otras,52375706.00,4
890116620,CONFECOOPATLANTICO,Cooperativas y otras,52283174.24,2
900481352,COOPVICAR,Cooperativas y otras,51981282.00,2
901583918,FINCOOP,Cooperativas y otras,51503278.00,3
900155492,COEXISTIR SALUD CTA,Cooperativas y otras,50895541.74,3
901082309,FONDEVI,Fondos de empleados,50709898.73,2
900752014,COOACORDEMUS,Cooperativas y otras,50606432.24,2
900630212,COOMULPOCAR,Cooperativas y otras,50020531.98,1
901615537,PRO-COOP,Cooperativas y otras,50000000.00,4
901388581,GOCOOP,Cooperativas y otras,50000000.00,4
901382018,,Cooperativas y otras,49387359.35,4
830122300,VEMP CTA,Cooperativas y otras,49296972.58,3
901304481,CONFIALIANZA,Cooperativas y otras,49172942.13,3
901069022,CAPECOOP,Cooperativas y otras,48004561.00,1
901230621,,Cooperativas y otras,47008920.55,4
901378233,MIMU,Fondos de empleados,46569025.00,1
860032807,,Cooperativas y otras,46165998.24,2
900518723,COOMUNION,Cooperativas y otras,46048927.00,2
830106853,CONSULTORES.COOP,Cooperativas y otras,45570042.23,2
821003345,SERVICARD C.T.A.,Cooperativas y otras,45258078.11,1
901234823,,Cooperativas y otras,44877471.20,2
807003506,LA SAMARIA LTDA.,Cooperativas y otras,44459253.00,2
800093901,COEMBU,Cooperativas y otras,44445486.67,3
811038717,COOMULTICREDITO,Cooperativas y otras,44351987.39,2
900315832,COOMULBESER,Cooperativas y otras,44231033.87,1
890481270,COOIDECAMAR,Cooperativas y otras,44101493.23,3
846003214,CIUDAD MOCOA C.T.A,Cooperativas y otras,43510967.00,2
901231984,COOPCRECOSTA,Cooperativas y otras,42742034.00,2
830030550,ECOMISOL,Fondos de empleados,42566198.00,3
860045388,COODEMIL LTDA.,Cooperativas y otras,42532319.00,4
901184773,COODEPFA,Cooperativas y otras,42448342.00,3
900770165,SERVIPROCESOS CTA,Cooperativas y otras,42391346.00,4
800049463,COOMAC LTDA.,Cooperativas y otras,42172165.00,1
900424760,EMPOCUMBITARA,Cooperativas y otras,41932995.37,2
900918281,COOSERSO,Cooperativas y otras,41530268.00,3
901616308,FONGLP,Fondos de empleados,41469321.00,3
901506019,COOMULTRASOLI,Cooperativas y otras,41459232.00,4
830120318,SERFINCOOP,Cooperativas y otras,40840937.00,2
900766962,,Cooperativas y otras,40738000.00,1
900440635,COOPCREDESARROLLO,Cooperativas y otras,39824937.03,2
901408049,FONDISA,Fondos de empleados,39704025.77,4
901299395,COOSOLUTIONS,Cooperativas y otras,39281000.00,1
806005907,LA FLORIDA COOP,Cooperativas y otras,39000000.00,4
900228741,COOPROCOLOMBIA,Cooperativas y otras,38996238.00,4
901530938,COONVOCAR,Cooperativas y otras,38881358.00,4
900118248,COOPRISMA,Cooperativas y otras,38701065.37,3
900375020,COOPSUAMIGA,Cooperativas y otras,38693939.00,2
900675293,OPERADOR EXTERNO,Cooperativas y otras,37921990.00,2
830144771,C&G ENTIDAD COOPERATIVA,Cooperativas y otras,37514666.62,4
900900449,COOMIBAR,Cooperativas y otras,36939530.38,3
805026279,,Cooperativas y otras,36610912.91,4
900592133,,Cooperativas y otras,36404584.00,2
800082998,COOUNION CTA,Cooperativas y otras,35692652.48,2
900344613,COMULPRO,Cooperativas y otras,35581895.00,2
901477403,,Fondos de empleados,35578995.00,1
901456375,COOPMULTISER,Cooperativas y otras,35098723.71,1
900425258,FINANGROUP LTDA,Cooperativas y otras,35060056.83,1
901361242,COOMULDISER,Cooperativas y otras,34763744.08,4
901548987,CONFICECER,Cooperativas y otras,34718651.00,1
901235685,COPICANNABISAR,Cooperativas y otras,34081835.00,3
890984636,,Cooperativas y otras,33760190.00,3
901234991,,Cooperativas y otras,33710254.11,4
901316913,COODAROD,Cooperativas y otras,33443000.00,2
900347425,COOPEBRAHS-CTA,Cooperativas y otras,33349213.00,3
900113285,COOPGLOBAL,Cooperativas y otras,33295355.22,1
890985002,,Cooperativas y otras,32921376.47,3
900866324,GEA C.M.,Cooperativas y otras,32869120.00,2
800214026,COMULCOBOY LTDA,Cooperativas y otras,32837876.00,1
900352044,COOTRAPIJAOS CTA,Cooperativas y otras,32360437.02,4
805020531,COEXISTIR C.T.A.,Cooperativas y otras,32299026.90,3
901208403,FUNERAL HOME,Cooperativas y otras,32199360.00,1
900066160,CONAMUTUAL,Cooperativas y otras,32077790.51,4
900213726,ALSIG CTA,Cooperativas y otras,31899246.86,1
900009452,CODESAF,Cooperativas y otras,31491908.00,1
830030473,COOP-RECOR AUDITORES,Cooperativas y otras,30365106.00,4
901654169,CONFIANZACOOP,Cooperativas y otras,30079524.00,3
901389398,LEGAL,Cooperativas y otras,29110251.00,1
811014783,PROMOVER,Cooperativas y otras,29061765.00,1
901357819,,Cooperativas y otras,28884298.00,3
900518456,COOPFOMENTO,Cooperativas y otras,28801158.00,1
807003908,,Fondos de empleados,28736467.48,2
800101027,COOPSOMUL LTDA,Cooperativas y otras,28686484.46,4
806009463,SANICOOP,Cooperativas y otras,28378753.52,4
900182634,FONAQUA,Fondos de empleados,28308896.00,4
800164146,COOPCADIVEQUE LTDA.,Cooperativas y otras,28095271.00,3
901361898,COOPCREDIJU,Cooperativas y otras,27200000.00,1
901493128,SOCAIL COOP,Cooperativas y otras,26908400.00,4
900395029,SENALCOOP,Cooperativas y otras,26766763.94,2
901171930,COOPCAFEES,Cooperativas y otras,25525093.50,1
900320588,ARTECOOP,Cooperativas y otras,24699313.31,4
890805024,COOTRAEMPUBLICAS,Cooperativas y otras,24526769.00,4
900029717,COOPSERVIMAS,Cooperativas y otras,24396495.00,3
823003586,COOBUELVAS,Cooperativas y otras,23956000.00,4
900709525,ARMYCOOP,Cooperativas y otras,23915951.00,4
832003219,COESCUNDI,Cooperativas y otras,23888279.85,3
901583541,UBUNTU CP,Fondos de empleados,23634070.25,2
900174470,COMULCRECEER,Cooperativas y otras,23507009.82,1
891502610,COOPIMAO,Cooperativas y otras,23498531.08,3
900079401,COOPCOMERCIO LTDA,Cooperativas y otras,23343865.06,1
900535588,COOCP,Cooperativas y otras,23212000.00,1
890327671,COBEGA,Cooperativas y otras,23147301.00,4
900483638,COOMULCREDES,Cooperativas y otras,23074094.00,1
901607034,FEPRES,Fondos de empleados,22808740.53,1
823000445,COONALCREM,Cooperativas y otras,22547741.81,3
901490280,COOPCREDITOSUPERIOR,Cooperativas y otras,22530996.74,1
901356106,COOPFUSOVC,Cooperativas y otras,22424700.00,2
900774792,GRANO DE ORO DE COLOMBIA,Cooperativas y otras,22282450.00,1
900209910,COOPHEROES,Cooperativas y otras,22166208.66,1
900573295,FENALSOL,Cooperativas y otras,21854196.00,3
860076498,CONTAP,Cooperativas y otras,21819620.66,3
900557918,COOTRACOL CTA,Cooperativas y otras,21638635.00,2
830043281,OUTSOURCING ASOCIADOS,Cooperativas y otras,21631988.00,4
900188015,COOGANALECTOR,Cooperativas y otras,20769586.33,4
900477554,COOPORVENIR S C,Cooperativas y otras,20628395.82,1
901531840,COOPLOAR,Cooperativas y otras,20340000.00,1
901642161,COOMULAQUARELA,Cooperativas y otras,20000000.00,2
890902722,AMUSA,Cooperativas y otras,19933425.98,3
890804117,N,Cooperativas y otras,19834149.91,2
900557069,COOPROGRESO,Cooperativas y otras,19709285.00,3
901605492,CONSTRUVIDA CMA,Cooperativas y otras,19500000.00,3
901506534,COOPCREDILIBREBAQ,Cooperativas y otras,19388396.00,2
901488238,COOPEFICREDITOS,Cooperativas y otras,19192536.47,3
901181954,CAFETACOOP,Cooperativas y otras,18880700.00,4
890329555,,Cooperativas y otras,18703262.00,2
900578744,COAGROTUR,Cooperativas y otras,17829806.00,4
900423224,ALPINCOOP,Cooperativas y otras,17681261.25,2
801000462,FETRANS,Fondos de empleados,17595589.68,1
901538562,AVALCOOP,Cooperativas y otras,17291355.58,3
901655647,PERCOOP,Cooperativas y otras,16900000.00,3
800219453,COTSOCIAL,Cooperativas y otras,16491902.78,1
805019991,ALTERNATIVA LABORAL CTA,Cooperativas y otras,16108451.05,4
900121813,COMPECOOP,Cooperativas y otras,16000000.00,1
901525279,COOPJURIDICOS,Cooperativas y otras,16000000.00,2
901583145,COOPAVANZAR,Cooperativas y otras,15401750.00,1
901002839,COOPCRECIAL,Cooperativas y otras,15307318.00,1
901170657,TERRITORIO NUESTRO,Cooperativas y otras,15259221.00,2
809001069,COOSERVIMOS,Cooperativas y otras,15165296.18,2
900492562,FONQBO,Fondos de empleados,14930064.19,3
817000238,COMUNALT,Cooperativas y otras,14793343.00,4
900015322,VENGACOOP,Cooperativas y otras,14080432.39,4
900708490,COMSEL,Cooperativas y otras,13928848.00,1
900078604,COOPYMEX,Cooperativas y otras,13781340.00,1
901160356,,Cooperativas y otras,12945147.00,1
800014189,,Cooperativas y otras,12820978.00,3
900383717,COOINS,Cooperativas y otras,12719086.00,2
860040535,,Cooperativas y otras,12486376.00,3
901390151,COOPADMINISTRAR,Cooperativas y otras,12354901.00,1
901102690,COOMACREAM,Cooperativas y otras,12133000.00,1
901488575,COOPCREDIPENSION 72,Cooperativas y otras,12116328.43,4
901396952,PRECOMACBOPER,Cooperativas y otras,12097303.00,2
901523820,COOPBENIDOR,Cooperativas y otras,11954264.00,2
901502983,COOPRONTOBOGOTA,Cooperativas y otras,11451783.43,1
901305145,CEUD,Cooperativas y otras,11244181.00,3
900628871,AVANCE CORPORATIVO CTA,Cooperativas y otras,11152000.00,3
800092476,FONCOLTV,Fondos de empleados,10817451.62,4
901560106,COOPERAGLO,Cooperativas y otras,10725466.06,3
814005682,SERVIVARIOS,Cooperativas y otras,10550477.00,2
900599081,COODISPOL,Cooperativas y otras,10466395.00,1
901302129,COOPEQCASA,Cooperativas y otras,10000000.00,2
901516955,COOPTRASOVIAS,Cooperativas y otras,10000000.00,3
901610528,,Cooperativas y otras,10000000.00,2
800191121,COOPUNIVERSAL,Cooperativas y otras,9871443.00,4
901284773,SINERGIACOOP,Cooperativas y otras,9602358.00,1
901624055,C.F.J. CONSTRUYENDO UN FUTURO JUNTOS,Cooperativas y otras,9519119.00,1
807009131,PANAMCACOOP,Cooperativas y otras,9057049.00,3
800177735,AGROCAMPESINA LTDA.,Cooperativas y otras,8826469.00,4
800104258,COOPARNANIA LTDA.,Cooperativas y otras,7821632.00,2
901372048,AYNI ECONOMIAS VECINAS,Cooperativas y otras,7738363.00,3
800091912,COOPROAGUMAL LTDA.,Cooperativas y otras,7728154.00,2
890481065,COOTRAHOSPITALES,Cooperativas y otras,7707238.55,4
900043177,SERVIPRON CTA,Cooperativas y otras,7332776.00,1
816001941,,Cooperativas y otras,7198813.00,1
804005660,COOTRASFE,Cooperativas y otras,7162464.00,1
901570942,CANNAPCOOP,Cooperativas y otras,7033978.03,4
901589505,COODIGRASUR,Cooperativas y otras,6967747.00,4
900721873,FENIXCELTA.COOP,Cooperativas y otras,6900752.00,1
891408448,ASOMFRAS,Cooperativas y otras,6753189.00,1
900030002,COONALSOL,Cooperativas y otras,6550596.34,3
901106146,AGROCOMERCIO,Cooperativas y otras,6108000.00,3
800105892,COAGROPANTANOS LTDA,Cooperativas y otras,5975620.00,2
800246303,COOMUTUAL,Cooperativas y otras,5918429.49,3
901232647,COOASOBRAB,Cooperativas y otras,5539175.03,3
800127335,COOPVEL-LAPASS LTDA.,Cooperativas y otras,5425664.00,2
830070015,CENTRACOP,Cooperativas y otras,5405400.00,4
901368523,LATTANZICOOP,Cooperativas y otras,5150494.00,3
901284126,ALSOCOOP,Cooperativas y otras,5125000.00,1
901638542,EMCOOAGROCAMPO,Cooperativas y otras,5000000.00,2
901652822,CAFEAGRICOLA,Cooperativas y otras,5000000.00,2
901173796,COAGROSURC,Cooperativas y otras,5000000.00,3
901476997,,Cooperativas y otras,4935296.34,2
900308738,TECNO ECOLOGIA CTA.,Cooperativas y otras,4621000.00,3
804002858,AGROCOOP LTDA,Cooperativas y otras,4608081.44,4
901077535,COOPECOLOMBIA,Cooperativas y otras,4436000.00,1
900667290,COOMULSOL,Cooperativas y otras,4401782.00,3
900732687,COOEMPRENDIMIENTO,Cooperativas y otras,4250000.00,2
900318803,SERPROCESOS,Cooperativas y otras,4000000.00,1
901355501,COOMULBISEN,Cooperativas y otras,4000000.00,2
901648266,LA VICTORIOSA OC,Cooperativas y otras,4000000.00,2
822004747,SOCOOPCEMU,Cooperativas y otras,3875773.00,1
901634189,COOPLIQUIDEZ,Cooperativas y otras,3738570.00,3
900452258,CONSTRUYENDO CTA,Cooperativas y otras,3650175.00,4
800178664,COPFUNDADORES LTDA.,Cooperativas y otras,3556988.00,3
901377880,GLOBAL CAFE MERCADERES,Cooperativas y otras,3500000.00,1
901533428,PRECOOPERATIVA SERVICOLAB,Cooperativas y otras,3471852.00,2
901056554,PREGRANO,Cooperativas y otras,3358700.00,3
901069612,CARGAS DEL HUILA,Cooperativas y otras,3108000.00,1
901043568,COOPMULTISERVICE,Cooperativas y otras,3000000.00,2
809005264,COOMUCOM,Cooperativas y otras,2920000.00,2
800235082,COOPEVENTAS,Cooperativas y otras,2811782.77,3
830060544,ASISCOOP LTDA,Cooperativas y otras,2668725.00,1
900442701,FONWORK,Fondos de empleados,2431980.00,4
821003449,ASOCOMUNITEL C.T.A.,Cooperativas y otras,2426745.00,3
804014715,COODROGAS LTDA,Cooperativas y otras,2336105.00,1
830502926,MULTIDINAMICA,Cooperativas y otras,2279888.82,3
900203707,COLINVERCOOP,Cooperativas y otras,2266498.00,3
860527600,COCANNOALEGRE CTA,Cooperativas y otras,2088000.00,1
830137956,COOSURGIR LTDA,Cooperativas y otras,2010140.00,1
901041858,FONENTIDADES,Fondos de empleados,2000912.00,2
901593626,,Cooperativas y otras,2000000.00,4
823003384,COOTRAMUSANF                         COOPSERVICIOS,Cooperativas y otras,1980000.00,1
823004961,COOFERROCARIBE,Cooperativas y otras,1960000.00,2
820004433,O.C. LA ECONOMIA,Cooperativas y otras,1877379.00,3
813008432,PRECOOSERVITEG,Cooperativas y otras,1445000.00,2
830108817,LABOREMOS CTA,Cooperativas y otras,1347623.00,2
900427966,FONHOTUC,Fondos de empleados,1202323.42,1
901205094,MUTUAL LIRA,Cooperativas y otras,1021896.00,4
900326036,COOPROGRESO C.T.A.,Cooperativas y otras,1000000.00,3
901523445,COEXSANDER,Cooperativas y otras,1000000.00,3
901636236,COOPCREDISI,Cooperativas y otras,1000000.00,3
901595024,COOPSERNEIVA,Cooperativas y otras,1000000.00,3
900244836,SURGIR PARA EL FUTURO ENTIDAD COOPERATIVA,Cooperativas y otras,677338.30,4
901140387,COSERVINTEGRAL,Cooperativas y otras,599667.69,2
901267058,COOPERCOL,Cooperativas y otras,513712.82,4
901657243,PRECOOPAVANTI,Cooperativas y otras,500000.00,2
