nameEmpresa;nitEmpresa;emailEmpresa;activos;tipoEntidad
COOPERATIVA DE LA CONSTRUCCION EL PALUSTRE;807008519;contadorpalustre@gmail.com;9662361776;Cooperativa sin ahorro
EMPRESA COOPERATIVA DE PRODUCCION COMERCIALIZACION Y PRESTACION DE SERVICIOS DE SANTANDER LIMITADA;804011168;emcoprosan@hotmail.com;171111203;Cooperativa y otros
FONDO DE TRABAJADORES JUBILADOS PENSIONADOS Y BENEFICIARIOS DEL SEGURO SOCIAL Y ENTIDADES AFINES SIN ANIMO DE LUCRO;830090586;gerencia@fontradess.com;1924917998;Fondos de empleados
FONDO DE EMPLEADOS DE SONDA COLOMBIA;830113942;contador@tufondo.com.co;1635923589;Fondos de empleados
FONDO DE EMPLEADOS TOYOTA;805030410;darlyvilla@hotmail.com;98415995;Fondos de empleados
COOPERATIVA MULTIACTIVA DINAMICA LTDA;830502926;multidinamica@gmail.com;2279889;Cooperativa sin ahorro
FONDO DE EMPLEADOS DE LA EMPRESA PLASTICOS TRUHER S.A.;811044232;fet@plasticostruher.com;703230588;Fondos de empleados
COOPERATIVA GRANCOLOMBIANA DE SERVICIOS NACIONALES;830127664;coograncolombiana@gmail.com;584921283;Cooperativa sin ahorro
SERTEIN CTA;805029075;gerencia@serteincta.com;495206780;Cooperativa y otros
FONDO DE EMPLEADOS DE PLENITUD PROTECCIÓN;811043873;contabilidad.fecrecer@plenitud.com.co;285841123;Fondos de empleados
COOPERATIVA DE MAESTROS Y EMPLEADOS DE LA DIOCESIS ISTMINA-TADO;818001255;coomedit1y@hotmail.com;1609454570;Cooperativa sin ahorro
FEDERACION DE EMPRESAS DE ECONOMIA SOLIDARIA CONFECOOP BOYACA;820002932;contacto@confecoopboyaca.coop;380895377;Cooperativa y otros
COOPERATIVA DE TRABAJO ASOCIADO DE TEXTILES;830120149;gerencia@texmundocolombia.com;150238290;Cooperativa y otros
FONDO DE EMPLEADOS TECNOLOGICO DE ANTUIOQUIA;811041649;fetda@une.net.co;1421276925;Fondos de empleados
FONDO DE EMPLEADOS DE TRANSPORTES INOXIDABLES;811035789;fecoort@cosnorciodia.com;503893769;Fondos de empleados
CRITERIO Y DESARROLLO COLECTIVO;900054942;contabilidad@proyecionrrhh.com;57385226;Cooperativa y otros
FONDO DE EMPLEADOS FEI;900043936;fei@igga.com.co;992903602;Fondos de empleados
I.A.C  ACCION Y PROGRESSO;830511763;informacion@progressa.coop;88183488834;Cooperativa y otros
COOPERATIVA DE TRABAJO ASOCIADO LA COMUNA;811035705;daniel.echeverry@lacomuna.com.co;3498095897;Cooperativa y otros
COOPERATIVA DE TRABAJO ASOCIADO EN CONSULTORIA Y GESTION EMPRESARIAL;830144771;cygcooperativa@gmail.com;37514667;Cooperativa y otros
COOPERATIVA MULTIACTIVA COMPARTIR;802024336;coomulcompartir@gmail.com;59831691;Cooperativa sin ahorro
FONDO DE EMPLEADOS Y OBREROS DE ALMACENES FLAMINGO S. A Y DE AGROCOMERCIAL LA ALBORADA A. RESTREPO Y CIA. S.C.A.;890901500;javier.ramirez@flamingo.com.co;7762153176;Fondos de empleados
PRECOPERATIVA DE TRABAJO ASOCIADO SERVICIOS PROFESIONALES DE TELEVISION;830144988;contabilidadseptv@septv.co;1985012552;Cooperativa y otros
COOPERATIVA MULTIACTIVA VENGACOOP;900015322;coopconfyprog@gmail.com;14080432;Cooperativa sin ahorro
FONDO DE EMPLEADOS TTB;900015730;xtello@hotmail.com;657498172;Fondos de empleados
PRECOOPERATIVA DE TRABAJO AUXILIARES DE TRANSPORTE;802013359;cootraxibus@gmail.com;766726110;Cooperativa y otros
COOPERATIVA DE TRABAJO ASOCIADO COOCCEBA;804015278;coocceba@hotmail.com;177534138;Cooperativa y otros
COOPERATIVA DE TRABAJO ASOCIADO LOS COMUNEROS LTDA;800017418;coopcomuneros@gmail.com;144006089;Cooperativa y otros
FONDO DE EMPLEADOS DEL TERMINAL DE TRANSPORTE DE PEREIRA;816007614;fondodeempleadosttp@hotmail.com;139863096;Fondos de empleados
COOPERATIVA DE APORTE Y CREDITO PRISMA;900118248;coo.prisma@hotmail.com;38701065;Cooperativa sin ahorro
FONDO DE EMPLEADOS CONTRALORIA MUNICIPAL DE CALI;900036069;foemcocali@gmail.com;321184432;Fondos de empleados
COOPERATIVA DE TRABAJO ASOCIADO CONVENIOS INTEGRALES;900060534;johnfcamacho@yahoo.es;428362933;Cooperativa y otros
COOPERATIVA DE TRABAJO ASOCIADO DE FACTURADORES EN SALUD;900054771;cotrasco@hotmail.com;531881488;Cooperativa y otros
COOPERATIVA DE TRABAJO ASOCIADO ALTERNATIVA LABORAL;805019991;alternalaboralcta@hotmail.com;16108451;Cooperativa y otros
COOPERATIVA DE TRABAJO ASOCIADO UNION SALUD;900048784;cooperativaunionsalud@hotmail.com;1195571208;Cooperativa y otros
COOPERATIVA DE SERVICIO Y TRABAJO ASOCIADO;830515004;elenacoop@yahoo.es;154977334;Cooperativa y otros
COOPERATIVA DE TRABAJO ASOCIADO PLANETA VERDE;811026010;cooplanetaverde@gmail.com;903241497;Cooperativa y otros
FONDO DE EMPLEADOS DE LAS EMPRESAS DE LOS HNOS GARCIA CORREA;900163769;fondiscol@lumma.com.co;772291775;Fondos de empleados
COOPERATIVA DE TABAJO ASOCIADO CUENCA DEL RIO LAS CEIBAS;813006849;cootraceibas_9@hotmail.com;105803066;Cooperativa y otros
COOPERATIVA MULTIACTIVA DE COMERCIO DYLEY;900179842;tesoreriacoopdyley76@gmail.com;9882858906;Cooperativa sin ahorro
COOPERATIVA DE TRABAJO ASOCIADO CARPINCOOP;830095757;capinteria@panamericana.com.co;383094538;Cooperativa y otros
COOPERATIVA NACIONAL DE SERVICIOS GLOBAL;900113285;administracion2@cooglobal.com;33295355;Cooperativa sin ahorro
COEXISTIR AGROINDUSTRIAL COOPERATIVA DE TRABAJO ASOCIADO;900155491;coexistircta@hotmail.com;184551602;Cooperativa y otros
COEXISTIR SALUD CTA;900155492;coexistircta@hotmail.com;50895542;Cooperativa y otros
FONDO DE EMPLEADOS DE SERVICIOS;900158592;gerencia@fonser.co;5634799503;Fondos de empleados
COOPERATIVA DE TRABAJO ASOCIADO COOTRANSCOF;830508271;cootranscof667@hotmail.com;300393910;Cooperativa y otros
COOPERATIVA MULTIACTIVA DE EMPLEADOS DE ESTACIONES DE SERVICIOS;900167885;cedes@combuscol.com;345513923;Cooperativa sin ahorro
COOPERATIVA DE APORTES Y CREDITO EL APOSENTO ALTO LTDA;805027281;cooapoaltoltda@gmail.com;142717734;Cooperativa sin ahorro
FONDO  DE  EMPLEADOS  FONDEGRAL;900213023;irma.fondoempleados@gmail.com;859521892;Fondos de empleados
FONDO DE EMPLEADOS Y TRABAJADORES DE MANUFACTURAS ELIOT S.A.;900216449;fontraeliot@yahoo.es;2526865140;Fondos de empleados
COOPERATIVA DE TRABAJO ASOCIADO CONSTRUCTORES DE PAZ;835001860;contructoresdepaz@hotmail.com;123510370;Cooperativa y otros
FONDO DE EMPLEADOS DE PRIETO & CARRIZOSA;900252730;contador@tufondo.com.co;1418610924;Fondos de empleados
FONDO DE EMPLEADOS DE ALMACENAR ALMAFONDO;900145528;contador@tufondo.com.co;5328189221;Fondos de empleados
FONDO DE EMPLEADOS ANDINO;830071314;fondodeempleadosandino@gmail.com;140063942;Fondos de empleados
FONDO DE EMPLEADOS DE TRANSER S. A.;900202089;auxiliarfondo@transer.com.co;2069405362;Fondos de empleados
FONDO DE EMPLEADOS DE LA CORPORACION EDUCATIVA COLOMBO BRITANICA;900054809;fecolbrit@gmail.com;720610172;Fondos de empleados
FONDO DE EMPLEADOS ASISST CARDDE COLOMBIA;900245403;fonassist@hotmail.com;243253045;Fondos de empleados
FONDO DE EMPLEADOS DE IMPOTARJA LTDA;900248177;gerencia.feu@impotarja.com;2321691152;Fondos de empleados
COOPERATIVA MULTIACTIVA POR UN MEJOR MAÑANA PARA LOS NIÑOS HUERFANOS DE LA FUERZA PUBLICA;900244836;informacion@surgirparaelfuturo.com;677338;Cooperativa sin ahorro
COOPERATIVA ANTIOQUEÑA CAFETERA;900273749;copeancafe1@hotmail.com;7462051738;Cooperativa sin ahorro
FONDO DE EMPLEADOS DE SERVIPARAMO;900122562;fondoempleados@serviparamo.com.co;1034641453;Fondos de empleados
ASOCIADOS DEL GREMIO MÉDICO COOPERATIVA DE TRABAJO ASOCIADO;900267502;agmsaludcta.contab01@gmail.com;18705112678;Cooperativa y otros
COOPERATIVA MULTIACTIVA DE CREDITOS SOCIALES;900163378;coopcredisociales@hotmail.com;199226160;Cooperativa sin ahorro
COOPERATIVA DE TRABAJO ASOCIADO CONTRIBUIR EMPRESARIAL;900059695;gerencia@contribuirempresarial.coop;334199948;Cooperativa y otros
FONDO DE EMPLEADOS DE LA ESCUELA COLOMBIANA DE INGENIERIA;830079405;gerencia.fondeci@escuelaing.edu.co;1071272014;Fondos de empleados
COOPERATIVA DE TRABAJO ASOCIADO ALTERNATIVA LABORAL EN SERVICIOS INTEGRALES Y GENERALES;900213726;pulgarcil1949@hotmail.com;31899247;Cooperativa y otros
FONDO DE EMPLEADOS DE EL COMITE REGIONAL DE REHABILITACION DE ANTIOQUIA;900358524;fondodeempleados@elcomite.org.co;272236268;Fondos de empleados
FONDO DE EMPLEADOS DE MEAD JOHNSON NUTRITION COLOMBIA;900367522;gestor_fonmead@yahoo.com;664729088;Fondos de empleados
FONDO DE EMPLEADOS DE LA UNIVERSIDAD ICESI;900167297;fedeicesi@listas.icesi.edu.co;4163802346;Fondos de empleados
SERVICIO NACIONAL COOPERATIVO;900395029;cooperativa@senalcoop.com;26766764;Cooperativa sin ahorro
COOPERATIVA DE TRABAJO ASOCIADO DE MOGOTES LTDA;804009402;cootramoscta@gmail.com;306047579;Cooperativa y otros
FONDO DE EMPLEADOS DE SISTEMAS ENLINEA S.A.;900398121;gerencia@feselsa.com.co;867461993;Fondos de empleados
COOPERATIVA MULTIACTIVA DE EMSSANAR ESS COOEMSSANAR;900057647;archivo_rcv@hotmail.com;1793338495;Cooperativa sin ahorro
FONDO DE EMPLEADOS DE LA COMPAÑIA AUTOMOTORA DEL TOLIMA COLTOLIMA LTDA;900363218;gerencia@fondecolt.coltolima.net;241090814;Fondos de empleados
FONDO DE EMPLEADOS CLINICA LOS ANDES Y FILIALES;900356889;contabilidad@clinicalosandes.com;179437018;Fondos de empleados
COOPERATIVA DE CREDITOS Y SERVICIOS NACIONALES;900394593;coopservicredinal@gmail.com;86251941;Cooperativa sin ahorro
COOPERATIVA MULTIACTIVA DE MERCADOS CAMPESINOS;830142259;coopymerck2022@gmail.com;2581423523;Cooperativa sin ahorro
ASOCIACION MUTUAL DE APOYO RECIPROCO;900381778;amdar2010@gmail.com;373415112;Mutuales
ADRIATICA COOPERATIVA MULTIACTIVA;900402749;adriatica@adriaticacm.com;3060159038;Cooperativa sin ahorro
COOPERATIVA DE TRABAJO ASOCIADO INTEGRAL DE SERVICIOS C.T.A;805026279;gerencia@herreraasociados.co;36610913;Cooperativa y otros
FONDO DE EMPLEADOS DE COLIBRI FLOWERS;900425966;foncolibri@colibriflowers.com;2947978998;Fondos de empleados
FONDO DE EMPLEADOS DE UNIPLES;900453518;fonuniples@uniples.com;1159607341;Fondos de empleados
COOPERATIVA DE TRABAJO ASOCIADO AGRO Y DERIVADOS;900210676;ctaagroder@gmail.com;1440477194;Cooperativa y otros
COOPERATIVA MULTIACTIVA COOPROGRESO;900035442;coopprogreso@hotmail.com;83911718;Cooperativa sin ahorro
COOPERATIVA DE TRABAJO ASOCIADO SANTA MARTA;900172416;cootrasmarcta@hotmail.com;1827794799;Cooperativa y otros
DISTRIBUIDORA EL PORVENIR COOPERATIVA MULTIACTIVA;900354165;info@elporvenir.com.co;518947411;Cooperativa sin ahorro
COOPERATIVA INTEGRAL  DE COMERCIO  Y SERVICIOS;900476257;cooincoser@hotmail.com;84849749;Cooperativa sin ahorro
COOPERATIVA MULTIACTIVA DE TRABAJADORES Y SERVICIOS;900435405;info.coomultrabserv@gmail.com;410328411;Cooperativa sin ahorro
FONDO DE EMPLEADOS DE PINTURAS SUPER;900420769;contabilidad@pinturassuper.com;532529266;Fondos de empleados
FONDO DE EMPLEADOS DE LA INSTITUCION UNIVERSITARIA ANTONIO JOSE CAMACHO;900438867;fonuniajc@admon.unaiajc.edu.co;688258783;Fondos de empleados
COOPERATIVA DE PRODUCTORES DE LECHE MAHATES;800240854;prolasam_mahates@hotmail.com;528583815;Cooperativa sin ahorro
PRE COOPERATIVA AGRICOLA Y MINERA COOAGROSUR;900415486;c.cooagrosur@gmail.com;7547012345;Cooperativa sin ahorro
COOPERATIVA DE SERVIICOS AL SUBSECTOR PANELERO;900300022;panelcoop@gmail.com;433763573;Cooperativa sin ahorro
FONDO DE EMPLEADOS TRABAJADORES Y MICROEMPRESARIOS DEL VALLE DEL CAUCA;900469652;fundemij@hotmail.com;104242167;Fondos de empleados
COOPERATIVA DE FAMILIARES Y AMIGOS DE VENECIA;900476305;cofave2015@gmail.com;440129613;Cooperativa sin ahorro
FONDO DE EMPLEADOS DE SALVAGUARDAR;900511590;fefonsalva@gmail.com;1035705058;Fondos de empleados
COOPERATIVA MULTIACTIVA JEZREEL;900242638;coopmultiactivajezreel@hotmail.com;65532152;Cooperativa sin ahorro
TECNO ECOLOGIA COOPERATIVA DE TRABAJO ASOCIADO CTA.;900308738;tecnoecologia58@hotmail.com;4621000;Cooperativa y otros
ASOCIACION MUTUAL DE PROFESIONALES DE LA EMPRESA DE TELECOMUNICACIONES DE BOGOTA  S.A. E.S.P;860501870;sonya.aguilar03@gmail.com;685259920;Mutuales
FONDO DE EMPLEADOS DE ASOBANANA;900553140;fembanana@asobanana.com;875858071;Fondos de empleados
ASOCIACION MUTUAL DE SERVICIOS  DE LOS EMPLEADOS DE LA DIAN;900359593;soportecontable10@gmail.com;1454962183;Mutuales
FONDO DE EMPLEADOS DE TRANSPORTES EXPRECAR;900590580;glomene@hotmail.com;901485542;Fondos de empleados
COOPERATIVA DE TRABAJO ASOCIADO COOPEBRASH;900347425;coopebrashcta@hotmail.com;33349213;Cooperativa y otros
CARGUE & DESCARGUE COOPERATIVA DE TRABAJO ASOCIADO;900589056;liquidacioncompensacionescta@yahoo.com;1972660824;Cooperativa y otros
COOPERATIVA DE TRABAJO ASOCIADO ALTERNATIVA EFICIENTE;900640055;precta@gmail.com;202436517;Cooperativa y otros
COOPERATIVA DE TRABAJO ASOCIADO AVANCE CORPORATIVO;900628871;sandra.auditoria@hotmail.com;11152000;Cooperativa y otros
COOPERATIVA MULTIACTIVA DE TRABAJADORES Y PENSIONADOS DEL CARIBE SIGLA COOPVENCER;900553025;labendiciondedioscooperativa@hotmail.com;1528748336;Cooperativa sin ahorro
CONSTRUYENDO COOPERATIVA DE TRABAJO ASOCIADO;900452258;sandra.auditoria@hotmail.com;3650175;Cooperativa y otros
FONDO DE EMPLEADOS DE MERCHANDISING SAS;900507589;fondoempleadossimer@gmail.com;780000729;Fondos de empleados
FEMCRECER FONDO DE EMPLEADOS PARA CRECER DE CERAMIGRES Y EMPRESAS VINCULADAS;900681654;femcrecer@maxicassa.com;806877556;Fondos de empleados
FONDO DE EMPLEADOS GRUPO CORPORATIVO GALVIS;900575989;auxfondoempleados@vanguardialiberal.com.co;303376546;Fondos de empleados
FONDO DE EMPLEADOS DE DITRANSA;900691434;contador@tufondo.com.co;687807003;Fondos de empleados
FONDO DE EMPLEADOS DOCENTES DEL INEM DE BARRANQUILLA;800204614;mahequez@hotmail.com;249620000;Fondos de empleados
COOPERATIVA DE APORTE Y CREDITO ALIANZAS DE COLOMBIA;900597478;alcoopgerencia@outlook.com;246023000;Cooperativa sin ahorro
COOPERATIVA MULTIACTIVA POSITIVA DEL CARIBE;900630212;coomulpocar@hotmail.com;50020532;Cooperativa sin ahorro
FONDO DE EMPLEADOS DE CENTRAL DE MANGUERAS;900689662;contabilidad@cdemycdebsa.com.co;489157345;Fondos de empleados
FONDO DE EMPLEADOS DE SERVADE;900742684;creditosfonaser2014@gmail.com;373579072;Fondos de empleados
FONDO DE EMPLEADOS SBD;900731601;foemsbd@sbd.com.co;90686490;Fondos de empleados
FONDO DE EMPLEADOS DE AGROSAN;811012643;contador@tufondo.com.co;1186559791;Fondos de empleados
FONDO DE EMPLEADOS DE ENTIDADES DEL SECTOR SOLIDARIO DE VALLEDUPAR;900716991;fonesva2021@hotmail.com;140609045;Fondos de empleados
COOPERATIVA MULTIACTIVA COMERCIALIZADORA DE METALES PARA EL AMBIENTE;900783900;coometal@hotmail.com;2662732945;Cooperativa sin ahorro
COOPERATIVA DE TRABAJO ASOCIADO SERVIMAVI;900535558;servimavi@hotmail.com;155413608;Cooperativa y otros
FONDO DE EMPLEADOS DE TECONOLOGIA DE INFORMACION;900687259;milenaluna@seti.com.co;2141309970;Fondos de empleados
COOPERATIVA MULTIACTIVA GESTIONAMOS;900786192;coopgestionamos@gmail.com;71265421;Cooperativa sin ahorro
FONDO DE EMPLEADOS RIZZO;900599618;fondoempleadosempresasapuestas@gmail.com;347844308;Fondos de empleados
GESTION Y ESTUDIOS AMBIENTALES - COOPERATIVA MULTIACTIVA;900866324;gestionyestudiosambientales@gmail.com;32869120;Cooperativa sin ahorro
FONDO DE EMPLEADOS ULTRASER;900847852;rperez@ultracem.co;5201841086;Fondos de empleados
FONDO DE EMPLEADOS DE LA CENTRAL GANADERA 3.0;900834449;fondodeempleados@centralganadera.com;1063234196;Fondos de empleados
FONDO DE EMPLEADOS DEL ESTABLECIMIENTO CARCELARIO DE BOGOTA;900216740;feecab@hotmail.com;529337696;Fondos de empleados
FONDO DE EMPLEADOS PREVEO;900813583;fondodeempleadospreveo@preveo.com;160871100;Fondos de empleados
COOPERATIVA AMERICAN VETERINARIA;900321521;yariza@amervet.com;690059614;Cooperativa sin ahorro
COOPERATIVA DE GANADEROS Y LECHEROS DE TORO VALLE;900188015;cooganalector@hotmail.com;20769586;Cooperativa y otros
COOPERATIVA CAFETEROS DE ROVIRA;900826229;caferovira@hotmail.com;1249974117;Cooperativa sin ahorro
FONDO DE EMPLEADOS DE OPERADORAS DE FRANQUICIAS DE COLOMBIA;900893093;procesosemprenderofc@outlook.com;517928045;Fondos de empleados
COOPERATIVA DE TRABAJO ASOCIADO SSOGROUP;900873567;carlos.quitian@ssogroup.com.co;209942325;Cooperativa y otros
FONDO DE EMPLEADOS DE TU FONDO;900706388;contador@tufondo.com.co;163885676;Fondos de empleados
COOPERATIVA COMERCIALIZADORA EXPORTADORA DE CAFE;900709759;contabilidad@trimercedes.com;2663481205;Cooperativa sin ahorro
COOPERATIVA MULTIACTIVA COONFIANZA OC;900933661;coonfianzaoc@hotmail.com;526938071;Cooperativa sin ahorro
IAC COMERCIALIZADORA NORDESTE SAN ROQUE;900876655;supermercado@coosanroque.com;1073487708;Cooperativa y otros
COOPERATIVA MULTIACTIVA COOPEDEL;900982666;coopedel1@hotmail.com;144239917;Cooperativa sin ahorro
FONDO DE EMPLEADOS DE LA EMBAJADA  AMERICANA;900900437;fondodeempleadosusa@gmail.com;1382806275;Fondos de empleados
FONDO DE EMPLEADOS DE HIDROCASANARE;900815561;fonhidrocasanare@gmail.com;490009052;Fondos de empleados
FONDO DE EMPLEADOS DE IC;900936929;gerencia@fondo-ic.com;3015844245;Fondos de empleados
ASOCIACION MUTUAL GC MUTUAL;900954048;gcmutual@garantiascomunitarias.com;52375706;Mutuales
CONSULTORES LEGALES COOPERATIVOS COOPERATIVA DE TRABAJO ASOCIADO;900948020;sperez@clcorp.com.co;85353408;Cooperativa y otros
COOPERATIVA DE TRABAJO ASOCIADO DE LA  AGROINDUSTRIA COLOMBIANA;901026391;cootrainducol@gmail.com;155443602;Cooperativa y otros
FONDO DE EMPLEADOS DE SIMARITIMA;900907252;fesimar@simaritima.com;957427387;Fondos de empleados
FONDO DE EMPLEADOS DE TAURAMENA;844004985;fonalcat042004@gmail.com;489190973;Fondos de empleados
FONDO DE EMPLEADOS ASOCIACION DEPORTIVO CALI;900039513;fondeporcali@deportivocali.com.co;801638093;Fondos de empleados
COOPERATIVA DE TRABAJO ASOCIADO SOLUCIONES;900027748;ctaconstruir@gmail.com;806251267;Cooperativa y otros
COOPERATIVA MULTIACTIVA SPOROS;900982424;hernansedano@sporos.coop;245731534;Cooperativa sin ahorro
FONDO DE EMPLEADOS COLEGIO PANAMERICANO;900388247;gloria.gomez@panamericano.edu.co;137807998;Fondos de empleados
FONDO DE EMPLEADOS PROGRESAMOS;901027422;nruiz@celerix.com;5146940313;Fondos de empleados
FONDO DE EMPLEADOS PUBLICOS ADMINISTRATIVOS DE LA UNIVERSIDAD NACIONAL DE COLOMBIA;901049714;fodepa_med@unal.edu.co;801848158;Fondos de empleados
ECONOMIAS SOCIALES DEL COMUN;901094540;ecomun.admon@gmail.com;3283254243;Cooperativa sin ahorro
COOPERATIVA MULTIACTIVA RESPLADOR;900008151;multiactiva.rescoop@gmail.com;10479308359;Cooperativa sin ahorro
FONDO DE EMPLEADOS DE AGUAS KPITAL;900853387;fondo.empleados@akc.com;2987109671;Fondos de empleados
COOPERATIVA MULTIACTIVA UNIDOS POR SANTANDER LTDA;901109372;coopunidosltda@gmail.com;55397373;Cooperativa sin ahorro
COOPERATIVA MULTIACTIVA LA ESPIGA DE ARROZ DEL CASANARE;900791097;cooperativalaespigadearroz@gmail.com;106935927;Cooperativa y otros
FONDO DE EMPLEADOS DE PISENDE;901095486;administracion@fempis.com;993988622;Fondos de empleados
COOPERATIVA COOPATRIA;901012171;colpatria.info@gmail.com;458318758;Cooperativa sin ahorro
FONDO DE EMPLEADOS DE EXTRACTORA DE ACEITES EL ROBLE S.A.;900608921;fonextrarsa@extractoraelroble.com;240967925;Fondos de empleados
FONDO DE EMPLEADO DEL  SECTOR TURISTICO Y HOTELERO DE COLOMBIA;900328587;fondehocar@hotelcaribe.com;679050908;Fondos de empleados
SOLUCIONES LABORALES INTEGRADAS COOPERATIVA DE TRABAJO ASOCIADO;901192056;dorab.rozo@lsc.com.co;55787801;Cooperativa y otros
COOPERATIVA MULTIACTIVA FERVICOOP;901161218;fervicoop@gmail.com;373164697;Cooperativa sin ahorro
COOPERATIVA MULTIACTIVA DE PROFESIONALES DEL NORTE.;900742444;ufpsram@hotmail.com;282281041;Cooperativa sin ahorro
COOPERATIVA MULTIACTIVA DE APOYO A LA FAMILIA Y FOMENTO A LA  MICROEMPRESA;900518456;gracoh7@gmail.com;28801158;Cooperativa sin ahorro
COOPERATIVA MULTIACTIVA LAGUMED;901217726;lagumed.sf@gmail.com;76164416;Cooperativa sin ahorro
FONDO DE EMPLEADOS DE EXCO COLOMBIANA S.A.;816003191;agaviria@exco.com.co;467293647;Fondos de empleados
FONDO DE EMPLEADOS DE INDUSTRIAS VEGA NATIPAN;901238259;fonaten@natipan.com.co;2030002136;Fondos de empleados
COOPERATIVA MULTIACTIVA CELTEC;901092504;ventasceltec@gmail.com;471051129;Cooperativa sin ahorro
COOPERATIVA MULTIACTIVA DE TRABAJADORES Y PENSIONADOS DE L COSTA;901267169;coomultracosta.sas@gmail.com;138737883;Cooperativa sin ahorro
COOPERATIVA TERRITORIO NUESTRO;901170657;territorionuestro@gmail.com;15259221;Cooperativa sin ahorro
COOPERATIVA MULTIACTIVA RENACER CALDONO;901232647;coorca@outlook.es;5539175;Cooperativa sin ahorro
FONDO DE EMPLEADOS COOMSOCIAL;900691261;fodemco@gmail.com;552521877;Fondos de empleados
FONDO DE EMPLEADOS DE LA AGENCIA NACIONAL DE INFRAESTRUCTURA;900671736;raguilera@ani.gov.co;963093114;Fondos de empleados
COOPERAIVA MULTIACTIVA EL IMPERIO;900429982;teka2612@gmail.com;80539723;Cooperativa sin ahorro
FONDO DE EMPLEADOS DE CORTEROS;900367681;fonvicortma@gmail.com;369304235;Fondos de empleados
FONDO DE EMPLEADOS DE LITEYCA;901297431;contador@tufondo.com.co;1073693966;Fondos de empleados
OPTIFONDO FONDO DE EMPLEADOS;901263374;contador@tufondo.com.co;538026665;Fondos de empleados
FONDO DE EMPLEADOS IRON MOUNTAIN;901329855;contador@tufondo.com.co;964364309;Fondos de empleados
FONDO DE EMPLEADOS DEL SINDICATO DE TRABAJADORES Y EMPLEADOS DEL SISTEMA DE TRANSPORTE DEL VALLE DE ABURRA;900990518;fondo@fondocreerycrecer.com;454322098;Fondos de empleados
FONDO DE EMPLEADOS DE GEMA TOURS;900559295;fongema@gematours.co;358027887;Fondos de empleados
FONDO DE EMPLEADOS AQUAFONDO;901195863;aquafondofe@gmail.com;75055156;Fondos de empleados
MIMU FAMILIAS SOLIDARIAS ASOCIACION MUTUAL;901378233;mimugerencia@gmail.com;46569025;Fondos de empleados
BORDADOS DOTACIONES COLOMBIA COOPERTAIVA DE TRABAJO ASOCIADO;901357819;liquidacioncompensaciionescta@yajoo.com;28884298;Cooperativa y otros
FONDO DE EMPLEADOS FUND4ME;901343274;fondosofkiano@gmail.com;1234838795;Fondos de empleados
FONDO DE EMPLEADOS Y COLABORADORES MUNICIPALES;900897043;fondecomun@outloock.com;163037531;Fondos de empleados
COOPERATIVA MULTIACTIVA ASOCIADOS FINANCIEROS;901293636;coopasofin@hotmail.com;424859437;Cooperativa sin ahorro
FEINGAJO;900389992;feingajo@hotmail.com;1453921908;Fondos de empleados
PRECOOPERATIVA COMERCIAL DE GRANOS;901407424;precomergranos@hotmail.com;3089611148;Cooperativa sin ahorro
BANCA SOLIDARIA;901442747;luis.0429@hotmail.com;54000000;Mutuales
FONDO DE EMPLEADOS BANKVENTURA;901408944;daniel.marinx@gmail.com;1178163161;Fondos de empleados
COOPERATIVA MULTIACTIVA AGROEMPRESARIAL;830501495;coagrem@gmail.com;2485634741;Cooperativa sin ahorro
